Email,Дисципліна,Оцінка,Семестр,Вид контролю
"ye.kovalchuk@khpi.edu.ua","Основи програмування",87,1,"Екзамен"
"ye.kovalchuk@khpi.edu.ua","Вища математика",88,1,"Лабораторна робота 2"
"ye.kovalchuk@khpi.edu.ua","Вища математика",93,1,"Модульний контроль 1"
"ye.kovalchuk@khpi.edu.ua","Вища математика",97,1,"Модульний контроль 2"
"ye.kovalchuk@khpi.edu.ua","Вища математика",92,1,"Екзамен"
"ye.kovalchuk@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",99,1,"Лабораторна робота 3"
"ye.kovalchuk@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",98,1,"Модульний контроль 1"
"ye.kovalchuk@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",100,1,"Лабораторна робота 4"
"ye.kovalchuk@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",89,1,"Лабораторна робота 1"
"ye.kovalchuk@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",100,1,"Екзамен"
"ye.kovalchuk@khpi.edu.ua","Англійська мова (1 семестр)",97,1,"Лабораторна робота 3"
"ye.kovalchuk@khpi.edu.ua","Англійська мова (1 семестр)",100,1,"Модульний контроль 2"
"ye.kovalchuk@khpi.edu.ua","Англійська мова (1 семестр)",98,1,"Лабораторна робота 2"
"ye.kovalchuk@khpi.edu.ua","Англійська мова (1 семестр)",84,1,"Лабораторна робота 1"
"ye.kovalchuk@khpi.edu.ua","Англійська мова (1 семестр)",96,1,"Лабораторна робота 4"
"ye.kovalchuk@khpi.edu.ua","Англійська мова (1 семестр)",100,1,"Залік"
"ye.kovalchuk@khpi.edu.ua","Фізика",100,1,"Модульний контроль 2"
"ye.kovalchuk@khpi.edu.ua","Фізика",100,1,"Лабораторна робота 2"
"ye.kovalchuk@khpi.edu.ua","Фізика",99,1,"Лабораторна робота 1"
"ye.kovalchuk@khpi.edu.ua","Фізика",90,1,"Екзамен"
"ye.kovalchuk@khpi.edu.ua","Вступ до ІТ",84,1,"Лабораторна робота 1"
"ye.kovalchuk@khpi.edu.ua","Вступ до ІТ",86,1,"Лабораторна робота 2"
"ye.kovalchuk@khpi.edu.ua","Вступ до ІТ",94,1,"Модульний контроль 2"
"ye.kovalchuk@khpi.edu.ua","Вступ до ІТ",94,1,"Залік"
"ye.kovalchuk@khpi.edu.ua","Дискретна математика",100,2,"Лабораторна робота 4"
"ye.kovalchuk@khpi.edu.ua","Дискретна математика",100,2,"Модульний контроль 1"
"ye.kovalchuk@khpi.edu.ua","Дискретна математика",100,2,"Модульний контроль 2"
"ye.kovalchuk@khpi.edu.ua","Дискретна математика",99,2,"Екзамен"
"ye.kovalchuk@khpi.edu.ua","Архітектура комп'ютерів",96,2,"Модульний контроль 1"
"ye.kovalchuk@khpi.edu.ua","Архітектура комп'ютерів",93,2,"Модульний контроль 2"
"ye.kovalchuk@khpi.edu.ua","Архітектура комп'ютерів",90,2,"Лабораторна робота 3"
"ye.kovalchuk@khpi.edu.ua","Архітектура комп'ютерів",94,2,"Екзамен"
"ye.kovalchuk@khpi.edu.ua","Алгоритми та структури даних",86,2,"Лабораторна робота 1"
"ye.kovalchuk@khpi.edu.ua","Алгоритми та структури даних",95,2,"Лабораторна робота 2"
"ye.kovalchuk@khpi.edu.ua","Алгоритми та структури даних",84,2,"Лабораторна робота 3"
"ye.kovalchuk@khpi.edu.ua","Алгоритми та структури даних",100,2,"Екзамен"
"ye.kovalchuk@khpi.edu.ua","Англійська мова (2 семестр)",98,2,"Модульний контроль 1"
"ye.kovalchuk@khpi.edu.ua","Англійська мова (2 семестр)",91,2,"Модульний контроль 2"
"ye.kovalchuk@khpi.edu.ua","Англійська мова (2 семестр)",93,2,"Лабораторна робота 3"
"ye.kovalchuk@khpi.edu.ua","Англійська мова (2 семестр)",94,2,"Залік"
"ye.kovalchuk@khpi.edu.ua","Бази даних",98,3,"Лабораторна робота 1"
"ye.kovalchuk@khpi.edu.ua","Бази даних",88,3,"Лабораторна робота 2"
"ye.kovalchuk@khpi.edu.ua","Бази даних",100,3,"Лабораторна робота 4"
"ye.kovalchuk@khpi.edu.ua","Бази даних",89,3,"Модульний контроль 2"
"ye.kovalchuk@khpi.edu.ua","Бази даних",99,3,"Лабораторна робота 3"
"ye.kovalchuk@khpi.edu.ua","Бази даних",100,3,"Екзамен"
"ye.kovalchuk@khpi.edu.ua","Об'єктно-орієнтоване програмування",99,3,"Лабораторна робота 3"
"ye.kovalchuk@khpi.edu.ua","Об'єктно-орієнтоване програмування",89,3,"Лабораторна робота 1"
"ye.kovalchuk@khpi.edu.ua","Об'єктно-орієнтоване програмування",82,3,"Модульний контроль 1"
"ye.kovalchuk@khpi.edu.ua","Об'єктно-орієнтоване програмування",96,3,"Лабораторна робота 2"
"ye.kovalchuk@khpi.edu.ua","Об'єктно-орієнтоване програмування",100,3,"Лабораторна робота 4"
"ye.kovalchuk@khpi.edu.ua","Об'єктно-орієнтоване програмування",95,3,"Екзамен"
"ye.kovalchuk@khpi.edu.ua","Теорія ймовірностей та математична статистика",100,3,"Лабораторна робота 4"
"ye.kovalchuk@khpi.edu.ua","Теорія ймовірностей та математична статистика",93,3,"Лабораторна робота 3"
"ye.kovalchuk@khpi.edu.ua","Теорія ймовірностей та математична статистика",88,3,"Лабораторна робота 1"
"ye.kovalchuk@khpi.edu.ua","Теорія ймовірностей та математична статистика",100,3,"Модульний контроль 2"
"ye.kovalchuk@khpi.edu.ua","Теорія ймовірностей та математична статистика",100,3,"Лабораторна робота 2"
"ye.kovalchuk@khpi.edu.ua","Теорія ймовірностей та математична статистика",100,3,"Екзамен"
"ye.kovalchuk@khpi.edu.ua","Операційні системи",82,3,"Лабораторна робота 2"
"ye.kovalchuk@khpi.edu.ua","Операційні системи",88,3,"Лабораторна робота 4"
"ye.kovalchuk@khpi.edu.ua","Операційні системи",100,3,"Модульний контроль 2"
"ye.kovalchuk@khpi.edu.ua","Операційні системи",92,3,"Екзамен"
"k.bondarenko@khpi.edu.ua","Основи програмування",76,1,"Лабораторна робота 3"
"k.bondarenko@khpi.edu.ua","Основи програмування",71,1,"Лабораторна робота 1"
"k.bondarenko@khpi.edu.ua","Основи програмування",74,1,"Лабораторна робота 4"
"k.bondarenko@khpi.edu.ua","Основи програмування",77,1,"Екзамен"
"k.bondarenko@khpi.edu.ua","Вища математика",100,1,"Лабораторна робота 3"
"k.bondarenko@khpi.edu.ua","Вища математика",100,1,"Модульний контроль 1"
"k.bondarenko@khpi.edu.ua","Вища математика",99,1,"Лабораторна робота 2"
"k.bondarenko@khpi.edu.ua","Вища математика",92,1,"Лабораторна робота 4"
"k.bondarenko@khpi.edu.ua","Вища математика",95,1,"Екзамен"
"k.bondarenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",82,1,"Модульний контроль 2"
"k.bondarenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",89,1,"Лабораторна робота 1"
"k.bondarenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",90,1,"Модульний контроль 1"
"k.bondarenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",79,1,"Лабораторна робота 2"
"k.bondarenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",85,1,"Лабораторна робота 3"
"k.bondarenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",86,1,"Екзамен"
"k.bondarenko@khpi.edu.ua","Англійська мова (1 семестр)",83,1,"Лабораторна робота 2"
"k.bondarenko@khpi.edu.ua","Англійська мова (1 семестр)",66,1,"Лабораторна робота 1"
"k.bondarenko@khpi.edu.ua","Англійська мова (1 семестр)",67,1,"Лабораторна робота 4"
"k.bondarenko@khpi.edu.ua","Англійська мова (1 семестр)",79,1,"Лабораторна робота 3"
"k.bondarenko@khpi.edu.ua","Англійська мова (1 семестр)",82,1,"Залік"
"k.bondarenko@khpi.edu.ua","Фізика",82,1,"Модульний контроль 1"
"k.bondarenko@khpi.edu.ua","Фізика",72,1,"Лабораторна робота 1"
"k.bondarenko@khpi.edu.ua","Фізика",68,1,"Лабораторна робота 4"
"k.bondarenko@khpi.edu.ua","Фізика",74,1,"Лабораторна робота 3"
"k.bondarenko@khpi.edu.ua","Фізика",81,1,"Лабораторна робота 2"
"k.bondarenko@khpi.edu.ua","Фізика",88,1,"Екзамен"
"k.bondarenko@khpi.edu.ua","Вступ до ІТ",86,1,"Модульний контроль 2"
"k.bondarenko@khpi.edu.ua","Вступ до ІТ",84,1,"Лабораторна робота 1"
"k.bondarenko@khpi.edu.ua","Вступ до ІТ",73,1,"Лабораторна робота 4"
